time,timestamp,container_sockets_webui,container_threads_webui,type,momentum,throttled%_webui,cpu_cfs_throttled_seconds_webui,cpu_system_webui,cpu_user_webui,cpu_usage_webui,memory_usage_webui,memory_working_webui,memory_max_webui,memory_rss_webui,container_sockets_auth,container_threads_auth,throttled%_auth,cpu_cfs_throttled_seconds_auth,cpu_system_auth,cpu_user_auth,cpu_usage_auth,memory_usage_auth,memory_working_auth,memory_max_auth,memory_rss_auth,container_sockets_image,container_threads_image,throttled%_image,cpu_cfs_throttled_seconds_image,cpu_system_image,cpu_user_image,cpu_usage_image,memory_usage_image,memory_working_image,memory_max_image,memory_rss_image,container_sockets_persistence,container_threads_persistence,throttled%_persistence,cpu_cfs_throttled_seconds_persistence,cpu_system_persistence,cpu_user_persistence,cpu_usage_persistence,memory_usage_persistence,memory_working_persistence,memory_max_persistence,memory_rss_persistence,container_sockets_recommender,container_threads_recommender,throttled%_recommender,cpu_cfs_throttled_seconds_recommender,cpu_system_recommender,cpu_user_recommender,cpu_usage_recommender,memory_usage_recommender,memory_working_recommender,memory_max_recommender,memory_rss_recommender,container_memory_failures_total_webui,container_memory_failures_total_persistence,container_memory_failures_total_auth,container_memory_failures_total_image,container_memory_failures_total_recommender
2022-04-05 14:15:47,1649168147,334,388.0,normal,pre,0.4602272727272727,14.377605700999991,0.1721568627450974,0.6054901960784335,0.796918473921564,0.3516565958658854,0.3466631571451823,0.3520304361979167,0.3380775451660156,28.0,259.0,0.0705128205128205,1.0735217459999973,0.0658333333333332,0.3483333333333339,0.4128086316666638,0.1721420288085937,0.1689109802246093,0.1721420288085937,0.1626180013020833,32.0,257.0,0.0670391061452514,0.6980276350000025,0.1354166666666658,0.4840277777777796,0.5502644531944432,0.1899757385253906,0.1815414428710937,0.1960932413736979,0.1655731201171875,75.0,189.0,0.0611111111111111,0.8306438019999973,0.1205555555555548,0.4799999999999992,0.6314406570555554,0.1394983927408854,0.1333300272623697,0.1398735046386718,0.1272074381510416,13.0,159.0,0.0178571428571428,0.0852383229999986,0.0392156862745097,0.169467787114847,0.209394012184875,0.120147705078125,0.1170005798339843,0.1221351623535156,0.1117706298828125,165,33.0,0.0,99.0,0.0
2022-04-05 14:16:05,1649168165,383,385.0,normal,pre,0.4719101123595505,14.502035832000049,0.1781481481481482,0.5525925925925911,0.7459191170370373,0.3517723083496094,0.3467788696289062,0.3520304361979167,0.3381195068359375,33.0,258.0,0.0285714285714285,0.1145390430000077,0.0511363636363639,0.2977272727272732,0.3496320247727298,0.172125498453776,0.1688944498697916,0.1721750895182291,0.1626180013020833,21.0,257.0,0.0909090909090909,1.618242348999999,0.1312500000000005,0.4359374999999987,0.4756790111718745,0.1899464925130208,0.1815121968587239,0.1960932413736979,0.1656570434570312,85.0,189.0,0.1,1.0970201890000055,0.1125000000000007,0.409999999999999,0.5630221090833297,0.1395416259765625,0.1333732604980468,0.1398735046386718,0.1272074381510416,15.0,159.0,0.0254777070063694,0.1552299810000192,0.0223214285714286,0.1636904761904753,0.1928923934523802,0.1201629638671875,0.1170158386230468,0.1221351623535156,0.1118125915527343,198,0.0,33.0,0.0,0.0
2022-04-05 14:16:36,1649168196,403,390.0,normal,pre,0.580327868852459,31.70656641299979,0.1726881720430108,0.6049462365591397,0.7979224978924772,0.352148691813151,0.3471552530924479,0.3521830240885417,0.3384132385253906,52.0,259.0,0.0274725274725274,0.2767720699999927,0.0708333333333335,0.3576388888888873,0.4201341847222216,0.1723162333170572,0.1690851847330729,0.1723162333170572,0.1626599629720052,21.0,257.0,0.0909090909090909,1.618242348999999,0.1312500000000005,0.4359374999999987,0.4756790111718745,0.1899464925130208,0.1815121968587239,0.1960932413736979,0.1656570434570312,114.0,190.0,0.0878378378378378,0.943051696000012,0.1286666666666671,0.5073333333333342,0.6371680845333306,0.1396001180013021,0.1334317525227864,0.1401786804199218,0.1272748311360677,15.0,159.0,0.0254777070063694,0.1552299810000192,0.0223214285714286,0.1636904761904753,0.1928923934523802,0.1201629638671875,0.1170158386230468,0.1221351623535156,0.1118125915527343,198,0.0,0.0,33.0,33.0
2022-04-05 14:16:46,1649168206,357,390.0,normal,pre,0.2523364485981308,3.4487437450000016,0.1653333333333326,0.5346666666666654,0.6987982366666529,0.3521385192871094,0.3471450805664062,0.3522135416666667,0.3384552001953125,52.0,259.0,0.0274725274725274,0.2767720699999927,0.0708333333333335,0.3576388888888873,0.4201341847222216,0.1723162333170572,0.1690851847330729,0.1723162333170572,0.1626599629720052,12.0,257.0,0.0283400809716599,0.4557585769999974,0.1174999999999997,0.4585000000000007,0.5105024006499973,0.1901397705078125,0.1817474365234375,0.1960932413736979,0.165740966796875,86.0,190.0,0.0258620689655172,0.0386380559999963,0.1190909090909093,0.4118181818181793,0.5780760386363681,0.1396001180013021,0.1334241231282552,0.1401786804199218,0.1272748311360677,18.0,159.0,0.0303030303030303,0.6939155889999995,0.0317460317460317,0.1652236652236656,0.2007949048340553,0.1201807657877604,0.1170336405436198,0.1221351623535156,0.1118125915527343,132,0.0,0.0,0.0,0.0
2022-04-05 14:17:01,1649168221,459,396.0,normal,pre,0.7361111111111112,21.0116929530002,0.1768888888888896,0.6417777777777802,0.8396362016888917,0.3524932861328125,0.3474998474121094,0.3525377909342448,0.3387489318847656,49.0,258.0,0.0606060606060606,0.3773422689999961,0.0653846153846153,0.3586538461538479,0.4317024727884608,0.1722551981608072,0.1690241495768229,0.1723403930664062,0.1627438863118489,12.0,257.0,0.0283400809716599,0.4557585769999974,0.1174999999999997,0.4585000000000007,0.5105024006499973,0.1901397705078125,0.1817474365234375,0.1960932413736979,0.165740966796875,181.0,190.0,0.0875912408759124,0.6823023059999969,0.1342857142857139,0.4814285714285721,0.6418310972857171,0.1396369934082031,0.1334686279296875,0.1401786804199218,0.1272748311360677,14.0,159.0,0.0,0.0,0.0252100840336136,0.1526610644257707,0.1724753603641458,0.1201756795247395,0.1170285542805989,0.1221351623535156,0.1118125915527343,264,33.0,33.0,132.0,0.0
2022-04-05 14:17:18,1649168238,350,396.0,normal,pre,0.3757225433526011,8.052380492999873,0.1725490196078433,0.5470588235294135,0.7304141306274544,0.3525606791178385,0.3475672403971354,0.3525988260904948,0.3387908935546875,45.0,258.0,0.0185185185185185,0.1547222350000083,0.0534090909090915,0.2920454545454537,0.3436246368181821,0.1722602844238281,0.1690292358398437,0.1723403930664062,0.1627438863118489,28.0,257.0,0.0660377358490566,0.4456709509999967,0.1227272727272725,0.4318181818181831,0.4729035748863646,0.1901563008626302,0.1817639668782552,0.1960932413736979,0.1658490498860677,107.0,190.0,0.0437956204379562,0.1767701069999958,0.1164285714285711,0.4321428571428579,0.5699690803571359,0.1396039326985677,0.1334355672200521,0.1401786804199218,0.1272748311360677,13.0,159.0,0.0055865921787709,0.0171723219999933,0.0264550264550263,0.1415343915343906,0.180189060978834,0.1201858520507812,0.1170387268066406,0.1221351623535156,0.1118125915527343,66,0.0,0.0,33.0,0.0
2022-04-05 14:17:32,1649168252,436,410.0,normal,pre,0.7163120567375887,19.177966148999985,0.1976190476190465,0.682380952380949,0.8897426572380893,0.3528226216634114,0.3478291829427083,0.3530006408691406,0.3390426635742187,64.0,258.0,0.0220588235294117,0.3219230379999942,0.0607142857142856,0.3232142857142861,0.389968362678574,0.1727816263834635,0.1695505777994791,0.1727854410807291,0.1632474263509114,33.0,257.0,0.0703125,0.7130559229999989,0.1278846153846152,0.4538461538461509,0.5165129952884611,0.1902275085449218,0.1818351745605468,0.1960932413736979,0.1658910115559896,118.0,190.0,0.0495049504950495,0.1999012910000033,0.1159999999999996,0.4379999999999995,0.581721978600001,0.1396484375,0.1334800720214843,0.1401786804199218,0.1273167928059896,19.0,159.0,0.0069444444444444,0.0741183250000006,0.0340136054421767,0.1649659863945576,0.2049092032312952,0.1201896667480468,0.1170425415039062,0.1221351623535156,0.1118125915527343,198,0.0,396.0,33.0,0.0
2022-04-05 14:17:49,1649168269,355,410.0,normal,pre,0.288235294117647,6.673746762000064,0.1450980392156869,0.5015686274509834,0.6706634069411813,0.3528518676757812,0.3478584289550781,0.3530006408691406,0.3391265869140625,47.0,259.0,0.0344827586206896,0.1646109840000065,0.063636363636363,0.3272727272727267,0.4036429801136358,0.1729914347330729,0.1697603861490885,0.1730690002441406,0.1634572347005208,31.0,257.0,0.0529801324503311,0.62735207099999,0.1458333333333333,0.4858333333333367,0.5422999211666639,0.190283457438151,0.181891123453776,0.1960932413736979,0.1658910115559896,101.0,190.0,0.0743243243243243,0.6765312229999978,0.1528571428571428,0.5564285714285688,0.7229247180714294,0.1396217346191406,0.133453369140625,0.1401786804199218,0.1273167928059896,29.0,159.0,0.1061946902654867,0.8489333169999895,0.0324675324675325,0.2229437229437232,0.2786427571428559,0.1202227274576823,0.1170756022135416,0.1221351623535156,0.111883799235026,66,0.0,165.0,33.0,132.0
2022-04-05 14:18:07,1649168287,483,414.0,normal,pre,0.7292817679558011,25.93478491199994,0.2059259259259259,0.6607407407407418,0.8939447220370346,0.3556569417317708,0.3506635030110677,0.3557459513346354,0.3418121337890625,51.0,260.0,0.0051020408163265,0.0559951679999954,0.0543750000000002,0.3000000000000007,0.360571932687499,0.1731033325195312,0.1698722839355468,0.1731096903483072,0.1635411580403646,37.0,257.0,0.0710382513661202,1.086529468000009,0.1319444444444448,0.4833333333333319,0.5387140656944448,0.1902720133463541,0.1818796793619791,0.1960932413736979,0.1659749348958333,126.0,190.0,0.04375,0.4127692229999979,0.1150000000000002,0.4262499999999996,0.557135522374999,0.1396306355794271,0.1334622701009114,0.1401786804199218,0.1273167928059896,21.0,159.0,0.0188679245283018,0.2697340280000162,0.0238095238095238,0.1607142857142854,0.1901559500000006,0.1202227274576823,0.1170756022135416,0.1221351623535156,0.111883799235026,2310,33.0,132.0,66.0,0.0
2022-04-05 14:18:18,1649168298,351,414.0,normal,pre,0.2477064220183486,4.151790040000151,0.1466666666666659,0.4909090909090854,0.6515113628484924,0.3557116190592448,0.3507181803385417,0.3558247884114583,0.3418540954589844,32.0,260.0,0.0392156862745098,0.4757688039999976,0.0683333333333333,0.339166666666666,0.4150488991666681,0.1730855305989583,0.1698544820149739,0.1731287638346354,0.1635411580403646,50.0,257.0,0.2580645161290322,3.846307483000004,0.1395833333333337,0.5583333333333348,0.6072402535416662,0.1903355916341146,0.1819432576497396,0.1960932413736979,0.1659749348958333,81.0,190.0,0.1104972375690607,1.474454510000001,0.1310526315789478,0.4973684210526339,0.6427909176315827,0.1396700541178385,0.1335016886393229,0.1401786804199218,0.1274007161458333,14.0,159.0,0.0331125827814569,0.2029420539999762,0.0380952380952381,0.2047619047619057,0.2338420601587304,0.1202646891276041,0.1171175638834635,0.1221351623535156,0.111883799235026,33,99.0,0.0,0.0,33.0
2022-04-05 14:18:29,1649168309,369,400.0,normal,pre,0.4128440366972477,8.686410904999775,0.1575757575757572,0.5381818181818249,0.7054801507878796,0.3554738362630208,0.3504803975423177,0.3558362325032552,0.3418451944986979,32.0,260.0,0.0392156862745098,0.4757688039999976,0.0683333333333333,0.339166666666666,0.4150488991666681,0.1730855305989583,0.1698544820149739,0.1731287638346354,0.1635411580403646,15.0,257.0,0.0402684563758389,0.2256898409999905,0.1216666666666661,0.4108333333333339,0.4555890909166701,0.1903432210286458,0.1819508870442708,0.1960932413736979,0.1659749348958333,81.0,190.0,0.1104972375690607,1.474454510000001,0.1310526315789478,0.4973684210526339,0.6427909176315827,0.1396700541178385,0.1335016886393229,0.1401786804199218,0.1274007161458333,16.0,159.0,0.0159574468085106,0.1268340770000122,0.018796992481203,0.1528822055137843,0.1645840468671665,0.1202379862467448,0.1170908610026041,0.1221351623535156,0.111883799235026,66,33.0,33.0,0.0,33.0
2022-04-05 14:18:48,1649168328,667,400.0,normal,pre,0.5052083333333334,15.239365951000082,0.1814035087719303,0.5982456140350861,0.8046929543157889,0.3558896382649739,0.3508961995442708,0.3559583028157552,0.3419189453125,34.0,259.0,0.0625,1.1300036030000058,0.0587962962962961,0.3356481481481481,0.4008204632407394,0.1731427510579427,0.1699117024739583,0.1731986999511718,0.1636250813802083,20.0,257.0,0.0306122448979591,0.3486989680000079,0.1231249999999999,0.4268749999999989,0.4790510536249996,0.1903483072916666,0.1819559733072916,0.1960932413736979,0.1659749348958333,90.0,190.0,0.0468085106382978,1.182420268000001,0.1139130434782604,0.4347826086956521,0.573809543652171,0.1396776835123697,0.1335093180338541,0.1401786804199218,0.1274007161458333,21.0,159.0,0.0939226519337016,1.5148326880000127,0.0396825396825395,0.2235449735449732,0.2520908929894186,0.1202837626139323,0.1171366373697916,0.1221351623535156,0.111883799235026,297,0.0,33.0,66.0,33.0
2022-04-05 14:19:05,1649168345,550,396.0,normal,pre,0.6104651162790697,16.407464269000002,0.1823529411764708,0.6564705882352945,0.8547647534509736,0.3621838887532552,0.357190450032552,0.3623046875,0.3482894897460937,62.0,257.0,0.0508474576271186,0.8756893329999969,0.0652777777777781,0.3625000000000019,0.430618302500001,0.1733754475911458,0.1701443990071614,0.1734962463378906,0.1639188130696614,38.0,257.0,0.0267379679144385,0.2914228200000082,0.1322368421052634,0.4677631578947377,0.5289642915789465,0.1903572082519531,0.1819648742675781,0.1960932413736979,0.1659749348958333,214.0,223.0,0.2857142857142857,5.092282115000003,0.1199999999999998,0.5416666666666666,0.6936999135000027,0.1506156921386718,0.1444473266601562,0.1506945292154947,0.1381848653157552,15.0,159.0,0.0074626865671641,0.0604147309999802,0.0255102040816327,0.1462585034013604,0.1727154846938753,0.1202735900878906,0.11712646484375,0.1221351623535156,0.111883799235026,5577,8613.0,264.0,0.0,0.0
2022-04-05 14:19:36,1649168376,479,407.0,normal,pre,0.4072847682119205,10.829023935000125,0.1643010752688169,0.5204301075268827,0.7037104892043042,0.3623949686686198,0.3574015299479167,0.3625106811523437,0.3484992980957031,62.0,257.0,0.0508474576271186,0.8756893329999969,0.0652777777777781,0.3625000000000019,0.430618302500001,0.1733754475911458,0.1701443990071614,0.1734962463378906,0.1639188130696614,38.0,257.0,0.0267379679144385,0.2914228200000082,0.1322368421052634,0.4677631578947377,0.5289642915789465,0.1903572082519531,0.1819648742675781,0.1960932413736979,0.1659749348958333,146.0,223.0,0.0579268292682926,0.9035518459999992,0.1172727272727269,0.4524242424242426,0.5931810963030316,0.1509780883789062,0.1448097229003906,0.1509793599446614,0.1385205586751302,15.0,159.0,0.0074626865671641,0.0604147309999802,0.0255102040816327,0.1462585034013604,0.1727154846938753,0.1202735900878906,0.11712646484375,0.1221351623535156,0.111883799235026,165,330.0,0.0,0.0,0.0
2022-04-05 14:19:55,1649168395,382,402.0,normal,pre,0.5927835051546392,27.540776908999987,0.1824561403508768,0.6214035087719231,0.8302369076140358,0.3689600626627604,0.3639666239420573,0.3691507975260417,0.3552131652832031,58.0,258.0,0.0338600451467268,0.2540836559999917,0.0593749999999998,0.3227272727272715,0.384833472102273,0.173492431640625,0.1702613830566406,0.1735280354817708,0.1639607747395833,18.0,257.0,0.0439024390243902,0.0,0.1295731707317073,0.4405487804878045,0.4975524146341465,0.1903648376464843,0.1819725036621093,0.1960932413736979,0.1659749348958333,146.0,223.0,0.0579268292682926,0.9035518459999992,0.1172727272727269,0.4524242424242426,0.5931810963030316,0.1509780883789062,0.1448097229003906,0.1509793599446614,0.1385205586751302,14.0,159.0,0.0182186234817813,0.3676383840000028,0.0296404275996112,0.1642371234207967,0.1931745613216714,0.1202926635742187,0.1171455383300781,0.1221351623535156,0.111883799235026,5940,33.0,132.0,33.0,66.0
2022-04-05 14:20:14,1649168414,367,393.0,normal,pre,0.3730569948186528,12.135793233999948,0.170175438596492,0.5519298245614042,0.7476587166666641,0.368878682454427,0.3638852437337239,0.3691507975260417,0.3552131652832031,29.0,258.0,0.0266666666666666,0.2243855100000047,0.0483333333333331,0.323333333333333,0.3690359890000015,0.1735547383626302,0.1703236897786458,0.1736373901367187,0.1640027364095052,21.0,257.0,0.1094890510948905,3.4122125309999944,0.1336538461538462,0.4846153846153811,0.5273828776923094,0.1904004414876302,0.1820081075032552,0.1960932413736979,0.1660168965657552,70.0,223.0,0.0658682634730539,2.076236602999998,0.1378787878787882,0.4778787878787873,0.6250363602121207,0.1510149637858072,0.1448465983072916,0.1510785420735677,0.1385625203450521,23.0,159.0,0.0123456790123456,0.0512345490000143,0.0372023809523809,0.145833333333336,0.1828575994047647,0.1203104654947916,0.117163340250651,0.1221351623535156,0.1119257609049479,33,0.0,66.0,33.0,33.0
